Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
927¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":136,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Program
940¿ArrowFunctionExpression¿¿1650¿¿¿¿{"start":{"line":17,"column":16},"end":{"line":134,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ArrowFunctionExpression
941¿Identifier¿¿0¿config¿¿¿{"start":{"line":17,"column":23},"end":{"line":17,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
942¿Identifier¿¿0¿configFolder¿¿¿{"start":{"line":17,"column":31},"end":{"line":17,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
943¿VariableDeclarator¿¿1652¿app¿¿¿{"start":{"line":18,"column":8},"end":{"line":18,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
944¿CallExpression¿¿1652¿¿¿¿{"start":{"line":18,"column":14},"end":{"line":18,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿CallExpression
945¿Identifier¿¿1652¿express¿¿¿{"start":{"line":18,"column":14},"end":{"line":18,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
946¿VariableDeclarator¿¿1652¿v94¿¿¿{"start":{"line":20,"column":11},"end":{"line":20,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
947¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":20,"column":11},"end":{"line":20,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
948¿Identifier¿¿1652¿config¿¿¿{"start":{"line":20,"column":11},"end":{"line":20,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
949¿Identifier¿¿1652¿port¿¿¿{"start":{"line":20,"column":18},"end":{"line":20,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
950¿VariableDeclarator¿¿1652¿v95¿¿¿{"start":{"line":20,"column":10},"end":{"line":20,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
951¿ArrayExpression¿¿1652¿¿¿¿{"start":{"line":20,"column":10},"end":{"line":20,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ArrayExpression
952¿Identifier¿¿1652¿v94¿¿¿¿¿Identifier
953¿Literal¿number¿1652¿¿61001¿¿{"start":{"line":20,"column":24},"end":{"line":20,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
954¿Literal¿number¿1652¿¿62002¿¿{"start":{"line":20,"column":31},"end":{"line":20,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
955¿Literal¿number¿1652¿¿62003¿¿{"start":{"line":20,"column":38},"end":{"line":20,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
956¿Literal¿number¿1652¿¿62004¿¿{"start":{"line":20,"column":45},"end":{"line":20,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
957¿Literal¿number¿1652¿¿62005¿¿{"start":{"line":20,"column":52},"end":{"line":20,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
958¿VariableDeclarator¿¿1652¿v96¿¿¿{"start":{"line":19,"column":29},"end":{"line":21,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
959¿ObjectExpression¿¿1652¿¿¿¿{"start":{"line":19,"column":29},"end":{"line":21,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ObjectExpression
960¿Property¿¿1652¿¿¿¿{"start":{"line":20,"column":4},"end":{"line":20,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Property
961¿Identifier¿¿1652¿port¿¿¿{"start":{"line":20,"column":4},"end":{"line":20,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
962¿Identifier¿¿1652¿v95¿¿¿¿¿Identifier
963¿VariableDeclarator¿¿1652¿port¿¿¿{"start":{"line":19,"column":8},"end":{"line":21,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
964¿AwaitExpression¿¿1652¿¿¿¿{"start":{"line":19,"column":15},"end":{"line":21,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AwaitExpression
965¿CallExpression¿¿1652¿¿¿¿{"start":{"line":19,"column":21},"end":{"line":21,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿CallExpression
966¿Identifier¿¿1652¿getPort¿¿¿{"start":{"line":19,"column":21},"end":{"line":19,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
967¿Identifier¿¿1652¿v96¿¿¿¿¿Identifier
968¿VariableDeclarator¿¿1652¿v97¿¿¿{"start":{"line":23,"column":10},"end":{"line":23,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
969¿ArrayExpression¿¿1652¿¿¿¿{"start":{"line":23,"column":10},"end":{"line":23,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ArrayExpression
970¿Literal¿number¿1652¿¿24678¿¿{"start":{"line":23,"column":11},"end":{"line":23,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
971¿Literal¿number¿1652¿¿24679¿¿{"start":{"line":23,"column":18},"end":{"line":23,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
972¿Literal¿number¿1652¿¿24680¿¿{"start":{"line":23,"column":25},"end":{"line":23,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
973¿Literal¿number¿1652¿¿24681¿¿{"start":{"line":23,"column":32},"end":{"line":23,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
974¿Literal¿number¿1652¿¿24682¿¿{"start":{"line":23,"column":39},"end":{"line":23,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
975¿Literal¿number¿1652¿¿24683¿¿{"start":{"line":23,"column":46},"end":{"line":23,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
976¿Literal¿number¿1652¿¿24684¿¿{"start":{"line":23,"column":53},"end":{"line":23,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
977¿Literal¿number¿1652¿¿24685¿¿{"start":{"line":23,"column":60},"end":{"line":23,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
978¿VariableDeclarator¿¿1652¿v98¿¿¿{"start":{"line":22,"column":32},"end":{"line":24,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
979¿ObjectExpression¿¿1652¿¿¿¿{"start":{"line":22,"column":32},"end":{"line":24,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ObjectExpression
980¿Property¿¿1652¿¿¿¿{"start":{"line":23,"column":4},"end":{"line":23,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Property
981¿Identifier¿¿1652¿port¿¿¿{"start":{"line":23,"column":4},"end":{"line":23,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
982¿Identifier¿¿1652¿v97¿¿¿¿¿Identifier
983¿VariableDeclarator¿¿1652¿hmrPort¿¿¿{"start":{"line":22,"column":8},"end":{"line":24,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
984¿AwaitExpression¿¿1652¿¿¿¿{"start":{"line":22,"column":18},"end":{"line":24,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AwaitExpression
985¿CallExpression¿¿1652¿¿¿¿{"start":{"line":22,"column":24},"end":{"line":24,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿CallExpression
986¿Identifier¿¿1652¿getPort¿¿¿{"start":{"line":22,"column":24},"end":{"line":22,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
987¿Identifier¿¿1652¿v98¿¿¿¿¿Identifier
988¿VariableDeclarator¿¿1652¿v99¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
989¿TemplateLiteral¿¿1652¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿TemplateLiteral
990¿Identifier¿¿1652¿port¿¿¿{"start":{"line":25,"column":24},"end":{"line":25,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
991¿VariableDeclarator¿¿1652¿v100¿¿¿{"start":{"line":25,"column":2},"end":{"line":25,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
992¿CallExpression¿¿1652¿¿¿¿{"start":{"line":25,"column":2},"end":{"line":25,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿CallExpression
993¿Identifier¿¿1652¿debug¿¿¿{"start":{"line":25,"column":2},"end":{"line":25,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
994¿Identifier¿¿1652¿v99¿¿¿¿¿Identifier
995¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":25,"column":2},"end":{"line":25,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
996¿Identifier¿¿1652¿v100¿¿¿¿¿Identifier
997¿TryStatement¿¿1652¿¿¿¿{"start":{"line":26,"column":2},"end":{"line":133,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿TryStatement
998¿VariableDeclarator¿¿1652¿v101¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
999¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1000¿Identifier¿¿1652¿config¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1001¿Identifier¿¿1652¿mode¿¿¿{"start":{"line":31,"column":19},"end":{"line":31,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1002¿VariableDeclarator¿¿1652¿v102¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
1003¿LogicalExpression¿||¿1652¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿LogicalExpression
1004¿Identifier¿¿1652¿v101¿¿¿¿¿Identifier
1005¿Literal¿string¿1652¿¿'development'¿¿{"start":{"line":31,"column":27},"end":{"line":31,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
1006¿VariableDeclarator¿¿1652¿v103¿¿¿{"start":{"line":33,"column":14},"end":{"line":33,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
1007¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":33,"column":14},"end":{"line":33,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1008¿Identifier¿¿1652¿config¿¿¿{"start":{"line":33,"column":14},"end":{"line":33,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1009¿Identifier¿¿1652¿port¿¿¿{"start":{"line":33,"column":21},"end":{"line":33,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1010¿VariableDeclarator¿¿1652¿v104¿¿¿{"start":{"line":34,"column":13},"end":{"line":36,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
1011¿ObjectExpression¿¿1652¿¿¿¿¿¿ObjectExpression
1012¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":34,"column":13},"end":{"line":36,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
1013¿AssignmentExpression¿=¿1652¿¿¿¿{"start":{"line":34,"column":13},"end":{"line":36,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AssignmentExpression
1014¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":34,"column":13},"end":{"line":36,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1015¿Identifier¿¿1652¿v104¿¿¿¿¿Identifier
1016¿Identifier¿¿1652¿port¿¿¿{"start":{"line":35,"column":10},"end":{"line":35,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1017¿Identifier¿¿1652¿hmrPort¿¿¿{"start":{"line":35,"column":16},"end":{"line":35,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1018¿VariableDeclarator¿¿1652¿v105¿¿¿{"start":{"line":37,"column":12},"end":{"line":39,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
1019¿ObjectExpression¿¿1652¿¿¿¿¿¿ObjectExpression
1020¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":37,"column":12},"end":{"line":39,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
1021¿AssignmentExpression¿=¿1652¿¿¿¿{"start":{"line":37,"column":12},"end":{"line":39,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AssignmentExpression
1022¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":37,"column":12},"end":{"line":39,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1023¿Identifier¿¿1652¿v105¿¿¿¿¿Identifier
1024¿Identifier¿¿1652¿strict¿¿¿{"start":{"line":38,"column":10},"end":{"line":38,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1025¿Literal¿boolean¿1652¿¿false¿¿{"start":{"line":38,"column":18},"end":{"line":38,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Literal
1026¿VariableDeclarator¿¿1652¿v106¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿VariableDeclarator
1027¿ObjectExpression¿¿1652¿¿¿¿¿¿ObjectExpression
1028¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
1029¿AssignmentExpression¿=¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AssignmentExpression
1030¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1031¿Identifier¿¿1652¿v106¿¿¿¿¿Identifier
1032¿Identifier¿¿1652¿port¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1033¿Identifier¿¿1652¿v103¿¿¿¿¿Identifier
1034¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
1035¿AssignmentExpression¿=¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AssignmentExpression
1036¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1037¿Identifier¿¿1652¿v106¿¿¿¿¿Identifier
1038¿Identifier¿¿1652¿hmr¿¿¿{"start":{"line":34,"column":8},"end":{"line":34,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1039¿Identifier¿¿1652¿v104¿¿¿¿¿Identifier
1040¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
1041¿AssignmentExpression¿=¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AssignmentExpression
1042¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
1043¿Identifier¿¿1652¿v106¿¿¿¿¿Identifier
1044¿Identifier¿¿1652¿fs¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿Identifier
1045¿Identifier¿¿1652¿v105¿¿¿¿¿Identifier
1046¿ExpressionStatement¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿ExpressionStatement
1047¿AssignmentExpression¿=¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿AssignmentExpression
1048¿MemberExpression¿¿1652¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":41,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/recent_snyk/ladle/vite-dev.js"}¿¿MemberExpression
