Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3475¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":365,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Program
3486¿VariableDeclarator¿¿6028¿url¿¿¿{"start":{"line":3,"column":55},"end":{"line":3,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3487¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3488¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3489¿Identifier¿¿6028¿pkg¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3490¿CallExpression¿¿6028¿¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3491¿Identifier¿¿6028¿require¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3492¿Literal¿string¿6028¿¿'../package.json'¿¿{"start":{"line":5,"column":16},"end":{"line":5,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3493¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3494¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3495¿Identifier¿¿6028¿fs¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3496¿CallExpression¿¿6028¿¿¿¿{"start":{"line":7,"column":7},"end":{"line":7,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3497¿Identifier¿¿6028¿require¿¿¿{"start":{"line":7,"column":7},"end":{"line":7,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3498¿Literal¿string¿6028¿¿'fs'¿¿{"start":{"line":7,"column":15},"end":{"line":7,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3499¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":9,"column":2},"end":{"line":9,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3500¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":9,"column":2},"end":{"line":9,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3501¿Identifier¿¿6028¿_¿¿¿{"start":{"line":9,"column":2},"end":{"line":9,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3502¿CallExpression¿¿6028¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3503¿Identifier¿¿6028¿require¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3504¿Literal¿string¿6028¿¿'underscore'¿¿{"start":{"line":9,"column":14},"end":{"line":9,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3505¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":11,"column":2},"end":{"line":11,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3506¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":11,"column":2},"end":{"line":11,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3507¿Identifier¿¿6028¿mime¿¿¿{"start":{"line":11,"column":2},"end":{"line":11,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3508¿CallExpression¿¿6028¿¿¿¿{"start":{"line":11,"column":9},"end":{"line":11,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3509¿Identifier¿¿6028¿require¿¿¿{"start":{"line":11,"column":9},"end":{"line":11,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3510¿Literal¿string¿6028¿¿'mime'¿¿{"start":{"line":11,"column":17},"end":{"line":11,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3511¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3512¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3513¿Identifier¿¿6028¿http¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3514¿CallExpression¿¿6028¿¿¿¿{"start":{"line":13,"column":9},"end":{"line":13,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3515¿Identifier¿¿6028¿require¿¿¿{"start":{"line":13,"column":9},"end":{"line":13,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3516¿Literal¿string¿6028¿¿'http'¿¿{"start":{"line":13,"column":17},"end":{"line":13,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3517¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3518¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3519¿Identifier¿¿6028¿url¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3520¿CallExpression¿¿6028¿¿¿¿{"start":{"line":15,"column":8},"end":{"line":15,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3521¿Identifier¿¿6028¿require¿¿¿{"start":{"line":15,"column":8},"end":{"line":15,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3522¿Literal¿string¿6028¿¿'url'¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3523¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3524¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3525¿Identifier¿¿6028¿path¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3526¿CallExpression¿¿6028¿¿¿¿{"start":{"line":17,"column":9},"end":{"line":17,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3527¿Identifier¿¿6028¿require¿¿¿{"start":{"line":17,"column":9},"end":{"line":17,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3528¿Literal¿string¿6028¿¿'path'¿¿{"start":{"line":17,"column":17},"end":{"line":17,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3529¿ExpressionStatement¿¿6028¿¿¿¿{"start":{"line":19,"column":2},"end":{"line":19,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3530¿AssignmentExpression¿=¿6028¿¿¿¿{"start":{"line":19,"column":2},"end":{"line":19,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3531¿Identifier¿¿6028¿minimatch¿¿¿{"start":{"line":19,"column":2},"end":{"line":19,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3532¿CallExpression¿¿6028¿¿¿¿{"start":{"line":19,"column":14},"end":{"line":19,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿CallExpression
3533¿Identifier¿¿6028¿require¿¿¿{"start":{"line":19,"column":14},"end":{"line":19,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3534¿Literal¿string¿6028¿¿'minimatch'¿¿{"start":{"line":19,"column":22},"end":{"line":19,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3535¿VariableDeclarator¿¿6028¿v704¿¿¿{"start":{"line":21,"column":12},"end":{"line":361,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3536¿FunctionExpression¿¿6028¿anon¿¿¿{"start":{"line":21,"column":12},"end":{"line":361,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿FunctionExpression
3537¿VariableDeclarator¿¿6030¿v354¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3538¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3539¿Identifier¿¿6030¿Server¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3540¿Identifier¿¿6030¿prototype¿¿¿{"start":{"line":22,"column":11},"end":{"line":22,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3541¿VariableDeclarator¿¿6030¿v355¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3542¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":22,"column":28},"end":{"line":22,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3543¿Identifier¿¿6030¿pkg¿¿¿{"start":{"line":22,"column":28},"end":{"line":22,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3544¿Identifier¿¿6030¿name¿¿¿{"start":{"line":22,"column":32},"end":{"line":22,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3545¿ExpressionStatement¿¿6030¿¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3546¿AssignmentExpression¿=¿6030¿¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3547¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3548¿Identifier¿¿6030¿v354¿¿¿¿¿Identifier
3549¿Identifier¿¿6030¿name¿¿¿{"start":{"line":22,"column":21},"end":{"line":22,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3550¿Identifier¿¿6030¿v355¿¿¿¿¿Identifier
3551¿VariableDeclarator¿¿6030¿v356¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3552¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3553¿Identifier¿¿6030¿Server¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3554¿Identifier¿¿6030¿prototype¿¿¿{"start":{"line":24,"column":11},"end":{"line":24,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3555¿VariableDeclarator¿¿6030¿v357¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3556¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":24,"column":31},"end":{"line":24,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3557¿Identifier¿¿6030¿pkg¿¿¿{"start":{"line":24,"column":31},"end":{"line":24,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3558¿Identifier¿¿6030¿version¿¿¿{"start":{"line":24,"column":35},"end":{"line":24,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3559¿ExpressionStatement¿¿6030¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3560¿AssignmentExpression¿=¿6030¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3561¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3562¿Identifier¿¿6030¿v356¿¿¿¿¿Identifier
3563¿Identifier¿¿6030¿version¿¿¿{"start":{"line":24,"column":21},"end":{"line":24,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3564¿Identifier¿¿6030¿v357¿¿¿¿¿Identifier
3565¿VariableDeclarator¿¿6030¿v358¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3566¿MemberExpression¿¿6030¿¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3567¿Identifier¿¿6030¿Server¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3568¿Identifier¿¿6030¿prototype¿¿¿{"start":{"line":26,"column":11},"end":{"line":26,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3569¿VariableDeclarator¿¿6030¿v360¿¿¿{"start":{"line":26,"column":4},"end":{"line":33,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3570¿FunctionExpression¿¿6030¿anon¿¿¿{"start":{"line":26,"column":32},"end":{"line":33,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿FunctionExpression
3571¿VariableDeclarator¿¿6032¿v359¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿VariableDeclarator
3572¿ObjectExpression¿¿6032¿¿¿¿¿¿ObjectExpression
3573¿ExpressionStatement¿¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3574¿AssignmentExpression¿=¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3575¿MemberExpression¿¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3576¿Identifier¿¿6032¿v359¿¿¿¿¿Identifier
3577¿Identifier¿¿6032¿port¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3578¿Literal¿number¿6032¿¿8000¿¿{"start":{"line":28,"column":14},"end":{"line":28,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3579¿ExpressionStatement¿¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3580¿AssignmentExpression¿=¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
3581¿MemberExpression¿¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿MemberExpression
3582¿Identifier¿¿6032¿v359¿¿¿¿¿Identifier
3583¿Identifier¿¿6032¿host¿¿¿{"start":{"line":29,"column":8},"end":{"line":29,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Identifier
3584¿Literal¿string¿6032¿¿'0.0.0.0'¿¿{"start":{"line":29,"column":14},"end":{"line":29,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿Literal
3585¿ExpressionStatement¿¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿ExpressionStatement
3586¿AssignmentExpression¿=¿6032¿¿¿¿{"start":{"line":27,"column":13},"end":{"line":32,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/node-srv_2.0.0/node-srv.js"}¿¿AssignmentExpression
